,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
11,1,Brasil,2,%,1.5,1,Brasil,9242,"Variação percentual em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
12,1,Brasil,1722,Ponto percentual,5154,1,Brasil,9243,"Variação absoluta em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
13,1,Brasil,1694,Nenhuma,Z,1,Brasil,9246,"Situação da Variação em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
14,1,Brasil,2,%,10.4,1,Brasil,9247,"Variação percentual em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
15,1,Brasil,1722,Ponto percentual,33668,1,Brasil,9248,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
16,1,Brasil,1694,Nenhuma,Z,1,Brasil,9251,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
17,2,Grande Região,1550,Milhões de Reais,21465,1,Norte,6295,"Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
18,2,Grande Região,2,%,2.0,1,Norte,6296,"Coeficiente de variação - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
19,2,Grande Região,2,%,1.7,1,Norte,9232,"Variação percentual em relação ao trimestre anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
20,2,Grande Região,1722,Ponto percentual,353,1,Norte,9233,"Variação absoluta em relação ao trimestre anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
21,2,Grande Região,1694,Nenhuma,A,1,Norte,9236,"Situação da Variação em relação ao trimestre anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
22,2,Grande Região,2,%,5.3,1,Norte,9237,"Variação percentual em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
23,2,Grande Região,1722,Ponto percentual,1088,1,Norte,9238,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
24,2,Grande Região,1694,Nenhuma,Z,1,Norte,9241,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
25,2,Grande Região,1550,Milhões de Reais,21458,1,Norte,6291,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
26,2,Grande Região,2,%,2.0,1,Norte,6292,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
27,2,Grande Região,2,%,2.3,1,Norte,9242,"Variação percentual em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
28,2,Grande Região,1722,Ponto percentual,492,1,Norte,9243,"Variação absoluta em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
29,2,Grande Região,1694,Nenhuma,A,1,Norte,9246,"Situação da Variação em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
30,2,Grande Região,2,%,10.9,1,Norte,9247,"Variação percentual em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
31,2,Grande Região,1722,Ponto percentual,2108,1,Norte,9248,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
32,2,Grande Região,1694,Nenhuma,Z,1,Norte,9251,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
33,2,Grande Região,1550,Milhões de Reais,56119,2,Nordeste,6295,"Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
34,2,Grande Região,2,%,1.8,2,Nordeste,6296,"Coeficiente de variação - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
35,2,Grande Região,2,%,2.8,2,Nordeste,9232,"Variação percentual em relação ao trimestre anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
36,2,Grande Região,1722,Ponto percentual,1524,2,Nordeste,9233,"Variação absoluta em relação ao trimestre anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
37,2,Grande Região,1694,Nenhuma,A,2,Nordeste,9236,"Situação da Variação em relação ao trimestre anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
38,2,Grande Região,2,%,7.5,2,Nordeste,9237,"Variação percentual em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
39,2,Grande Região,1722,Ponto percentual,3915,2,Nordeste,9238,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
40,2,Grande Região,1694,Nenhuma,Z,2,Nordeste,9241,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
41,2,Grande Região,1550,Milhões de Reais,56043,2,Nordeste,6291,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
42,2,Grande Região,2,%,1.8,2,Nordeste,6292,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
43,2,Grande Região,2,%,3.5,2,Nordeste,9242,"Variação percentual em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
44,2,Grande Região,1722,Ponto percentual,1917,2,Nordeste,9243,"Variação absoluta em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
45,2,Grande Região,1694,Nenhuma,Z,2,Nordeste,9246,"Situação da Variação em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
46,2,Grande Região,2,%,12.8,2,Nordeste,9247,"Variação percentual em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
47,2,Grande Região,1722,Ponto percentual,6368,2,Nordeste,9248,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
48,2,Grande Região,1694,Nenhuma,Z,2,Nordeste,9251,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
49,2,Grande Região,1550,Milhões de Reais,178237,3,Sudeste,6295,"Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
50,2,Grande Região,2,%,1.5,3,Sudeste,6296,"Coeficiente de variação - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
51,2,Grande Região,2,%,-1.4,3,Sudeste,9232,"Variação percentual em relação ao trimestre anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
52,2,Grande Região,1722,Ponto percentual,-2471,3,Sudeste,9233,"Variação absoluta em relação ao trimestre anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
53,2,Grande Região,1694,Nenhuma,A,3,Sudeste,9236,"Situação da Variação em relação ao trimestre anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
54,2,Grande Região,2,%,2.0,3,Sudeste,9237,"Variação percentual em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
55,2,Grande Região,1722,Ponto percentual,3492,3,Sudeste,9238,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
56,2,Grande Região,1694,Nenhuma,A,3,Sudeste,9241,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
57,2,Grande Região,1550,Milhões de Reais,177756,3,Sudeste,6291,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
58,2,Grande Região,2,%,1.5,3,Sudeste,6292,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
59,2,Grande Região,2,%,-0.6,3,Sudeste,9242,"Variação percentual em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
60,2,Grande Região,1722,Ponto percentual,-1112,3,Sudeste,9243,"Variação absoluta em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
61,2,Grande Região,1694,Nenhuma,A,3,Sudeste,9246,"Situação da Variação em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
62,2,Grande Região,2,%,7.6,3,Sudeste,9247,"Variação percentual em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
63,2,Grande Região,1722,Ponto percentual,12496,3,Sudeste,9248,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
64,2,Grande Região,1694,Nenhuma,Z,3,Sudeste,9251,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
65,2,Grande Região,1550,Milhões de Reais,65821,4,Sul,6295,"Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
66,2,Grande Região,2,%,1.5,4,Sul,6296,"Coeficiente de variação - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
67,2,Grande Região,2,%,2.5,4,Sul,9232,"Variação percentual em relação ao trimestre anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
68,2,Grande Região,1722,Ponto percentual,1594,4,Sul,9233,"Variação absoluta em relação ao trimestre anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
69,2,Grande Região,1694,Nenhuma,A,4,Sul,9236,"Situação da Variação em relação ao trimestre anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
70,2,Grande Região,2,%,9.4,4,Sul,9237,"Variação percentual em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
71,2,Grande Região,1722,Ponto percentual,5676,4,Sul,9238,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
72,2,Grande Região,1694,Nenhuma,Z,4,Sul,9241,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
73,2,Grande Região,1550,Milhões de Reais,65695,4,Sul,6291,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
74,2,Grande Região,2,%,1.5,4,Sul,6292,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
75,2,Grande Região,2,%,3.1,4,Sul,9242,"Variação percentual em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
76,2,Grande Região,1722,Ponto percentual,1986,4,Sul,9243,"Variação absoluta em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
77,2,Grande Região,1694,Nenhuma,Z,4,Sul,9246,"Situação da Variação em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
78,2,Grande Região,2,%,14.9,4,Sul,9247,"Variação percentual em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
79,2,Grande Região,1722,Ponto percentual,8505,4,Sul,9248,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
80,2,Grande Região,1694,Nenhuma,Z,4,Sul,9251,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
81,2,Grande Região,1550,Milhões de Reais,36311,5,Centro-Oeste,6295,"Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
82,2,Grande Região,2,%,2.4,5,Centro-Oeste,6296,"Coeficiente de variação - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
83,2,Grande Região,2,%,5.0,5,Centro-Oeste,9232,"Variação percentual em relação ao trimestre anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
84,2,Grande Região,1722,Ponto percentual,1740,5,Centro-Oeste,9233,"Variação absoluta em relação ao trimestre anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
85,2,Grande Região,1694,Nenhuma,Z,5,Centro-Oeste,9236,"Situação da Variação em relação ao trimestre anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
86,2,Grande Região,2,%,7.6,5,Centro-Oeste,9237,"Variação percentual em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
87,2,Grande Região,1722,Ponto percentual,2578,5,Centro-Oeste,9238,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
88,2,Grande Região,1694,Nenhuma,Z,5,Centro-Oeste,9241,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
89,2,Grande Região,1550,Milhões de Reais,36276,5,Centro-Oeste,6291,"Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
90,2,Grande Região,2,%,2.4,5,Centro-Oeste,6292,"Coeficiente de variação - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
91,2,Grande Região,2,%,5.4,5,Centro-Oeste,9242,"Variação percentual em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
92,2,Grande Região,1722,Ponto percentual,1871,5,Centro-Oeste,9243,"Variação absoluta em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
93,2,Grande Região,1694,Nenhuma,Z,5,Centro-Oeste,9246,"Situação da Variação em relação ao trimestre anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
94,2,Grande Região,2,%,13.1,5,Centro-Oeste,9247,"Variação percentual em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
95,2,Grande Região,1722,Ponto percentual,4192,5,Centro-Oeste,9248,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
96,2,Grande Região,1694,Nenhuma,Z,5,Centro-Oeste,9251,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Massa de rendimento mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
97,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre
