,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
15,2,Grande Região,1722,Ponto percentual,-1.2,2,Nordeste,9376,"Variação em relação ao trimestre anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
16,2,Grande Região,1694,Nenhuma,Z,2,Nordeste,9379,"Situação da Variação em relação ao trimestre anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
17,2,Grande Região,1722,Ponto percentual,-2.4,2,Nordeste,9380,"Variação em relação ao mesmo trimestre do ano anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
18,2,Grande Região,1694,Nenhuma,Z,2,Nordeste,9383,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
19,2,Grande Região,2,%,11.2,3,Sudeste,4118,"Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
20,2,Grande Região,2,%,1.8,3,Sudeste,4119,"Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
21,2,Grande Região,1722,Ponto percentual,0.0,3,Sudeste,9376,"Variação em relação ao trimestre anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
22,2,Grande Região,1694,Nenhuma,A,3,Sudeste,9379,"Situação da Variação em relação ao trimestre anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
23,2,Grande Região,1722,Ponto percentual,-1.6,3,Sudeste,9380,"Variação em relação ao mesmo trimestre do ano anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
24,2,Grande Região,1694,Nenhuma,Z,3,Sudeste,9383,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
25,2,Grande Região,2,%,7.6,4,Sul,4118,"Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
26,2,Grande Região,2,%,2.5,4,Sul,4119,"Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
27,2,Grande Região,1722,Ponto percentual,-0.8,4,Sul,9376,"Variação em relação ao trimestre anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
28,2,Grande Região,1694,Nenhuma,Z,4,Sul,9379,"Situação da Variação em relação ao trimestre anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
29,2,Grande Região,1722,Ponto percentual,-1.3,4,Sul,9380,"Variação em relação ao mesmo trimestre do ano anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
30,2,Grande Região,1694,Nenhuma,Z,4,Sul,9383,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
31,2,Grande Região,2,%,9.2,5,Centro-Oeste,4118,"Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
32,2,Grande Região,2,%,2.7,5,Centro-Oeste,4119,"Coeficiente de variação - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
33,2,Grande Região,1722,Ponto percentual,-0.4,5,Centro-Oeste,9376,"Variação em relação ao trimestre anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
34,2,Grande Região,1694,Nenhuma,A,5,Centro-Oeste,9379,"Situação da Variação em relação ao trimestre anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
35,2,Grande Região,1722,Ponto percentual,-1.9,5,Centro-Oeste,9380,"Variação em relação ao mesmo trimestre do ano anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
36,2,Grande Região,1694,Nenhuma,Z,5,Centro-Oeste,9383,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Taxa composta de subutilização da força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
37,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre
