,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
24,2,Grande Região,1694,Nenhuma,A,3,Sudeste,9127,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Nível de ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
25,2,Grande Região,2,%,64.0,4,Sul,4097,"Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
26,2,Grande Região,2,%,0.4,4,Sul,4101,"Coeficiente de variação - Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
27,2,Grande Região,1722,Ponto percentual,0.2,4,Sul,9390,"Variação em relação ao trimestre anterior - Nível de ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
28,2,Grande Região,1694,Nenhuma,A,4,Sul,9126,"Situação da Variação em relação ao trimestre anterior - Nível de ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
29,2,Grande Região,1722,Ponto percentual,0.3,4,Sul,9393,"Variação em relação ao mesmo trimestre do ano anterior - Nível de ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
30,2,Grande Região,1694,Nenhuma,A,4,Sul,9127,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Nível de ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
31,2,Grande Região,2,%,63.9,5,Centro-Oeste,4097,"Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
32,2,Grande Região,2,%,0.5,5,Centro-Oeste,4101,"Coeficiente de variação - Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
33,2,Grande Região,1722,Ponto percentual,-0.3,5,Centro-Oeste,9390,"Variação em relação ao trimestre anterior - Nível de ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
34,2,Grande Região,1694,Nenhuma,A,5,Centro-Oeste,9126,"Situação da Variação em relação ao trimestre anterior - Nível de ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
35,2,Grande Região,1722,Ponto percentual,-0.6,5,Centro-Oeste,9393,"Variação em relação ao mesmo trimestre do ano anterior - Nível de ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
36,2,Grande Região,1694,Nenhuma,A,5,Centro-Oeste,9127,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Nível de ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
37,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre
