,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
44,3,Unidade da Federação,38,Reais,1677.80,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7097,"EB.1-1Q.....32 Especificação tipo ""B"", 1 pavimento, sala, 1 quarto, cozinha e banheiro",789,Mínimo
45,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7098,"EA.2-2Q.....38 Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",786,Alto
46,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7098,"EA.2-2Q.....38 Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",787,Normal
47,3,Unidade da Federação,38,Reais,1687.28,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7098,"EA.2-2Q.....38 Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",788,Baixo
48,3,Unidade da Federação,38,Reais,1473.46,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7098,"EA.2-2Q.....38 Especificação tipo ""A"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",789,Mínimo
49,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7099,"EB.1-2Q.....39 Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",786,Alto
50,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7099,"EB.1-2Q.....39 Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",787,Normal
51,3,Unidade da Federação,38,Reais,1796.61,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7099,"EB.1-2Q.....39 Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",788,Baixo
52,3,Unidade da Federação,38,Reais,1576.00,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7099,"EB.1-2Q.....39 Especificação tipo ""B"", 1 pavimento, sala, 2 quartos, cozinha e banheiro",789,Mínimo
53,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7100,"EB.2-2Q.....45 Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",786,Alto
54,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7100,"EB.2-2Q.....45 Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",787,Normal
55,3,Unidade da Federação,38,Reais,1684.67,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7100,"EB.2-2Q.....45 Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",788,Baixo
56,3,Unidade da Federação,38,Reais,1518.19,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7100,"EB.2-2Q.....45 Especificação tipo ""B"", 2 pavimentos, sala, 2 quartos, cozinha e banheiro",789,Mínimo
57,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7101,"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",786,Alto
58,3,Unidade da Federação,38,Reais,2554.99,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7101,"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",787,Normal
59,3,Unidade da Federação,38,Reais,1798.18,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7101,"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",788,Baixo
60,3,Unidade da Federação,38,Reais,1565.01,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7101,"CP.1-1Q.....30 Casa popular, 1 pavimento, sala, 1 quarto, circulação, banheiro e cozinha",789,Mínimo
61,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7102,"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",786,Alto
62,3,Unidade da Federação,38,Reais,2159.75,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7102,"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",787,Normal
63,3,Unidade da Federação,38,Reais,1662.99,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7102,"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",788,Baixo
64,3,Unidade da Federação,38,Reais,1471.33,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7102,"CP.2-3Q.....56 Casa popular, 2 pavimentos, sala, 3 quartos, circulação, banheiro e cozinha",789,Mínimo
65,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7103,"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
66,3,Unidade da Federação,38,Reais,1870.86,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7103,"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
67,3,Unidade da Federação,38,Reais,1441.40,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7103,"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
68,3,Unidade da Federação,38,Reais,1272.14,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7103,"CR.2-2Q.....81 Casa residencial, geminada, 2 pavimentos, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
69,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7104,"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",786,Alto
70,3,Unidade da Federação,38,Reais,1640.43,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7104,"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",787,Normal
71,3,Unidade da Federação,38,Reais,1306.79,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7104,"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",788,Baixo
72,3,Unidade da Federação,38,Reais,1145.65,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7104,"PR5-2QT...2125 Prédio residencial, térreo, 5 pavimentos tipo, sala, 2 quartos, banheiro, cozinha e área de serviço",789,Mínimo
73,3,Unidade da Federação,38,Reais,2547.51,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7105,"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
74,3,Unidade da Federação,38,Reais,2087.81,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7105,"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
75,3,Unidade da Federação,38,Reais,1676.75,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7105,"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
76,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7105,"PR4-2QT...1433 Prédio residencial, térreo, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
77,3,Unidade da Federação,38,Reais,2266.28,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7106,"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",786,Alto
78,3,Unidade da Federação,38,Reais,1867.25,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7106,"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",787,Normal
79,3,Unidade da Federação,38,Reais,1516.89,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7106,"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
80,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7106,"PR4-3QT...2264 Prédio residencial, térreo, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
81,3,Unidade da Federação,38,Reais,2357.92,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7107,"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
82,3,Unidade da Federação,38,Reais,1863.52,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7107,"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
83,3,Unidade da Federação,38,Reais,1482.59,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7107,"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
84,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7107,"PR4-2QP...1643 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
85,3,Unidade da Federação,38,Reais,2197.70,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7108,"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",786,Alto
86,3,Unidade da Federação,38,Reais,1734.34,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7108,"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",787,Normal
87,3,Unidade da Federação,38,Reais,1391.97,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7108,"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
88,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7108,"PR4-3QP...2520 Prédio residencial, pilotis, 4 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
89,3,Unidade da Federação,38,Reais,1907.80,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7109,"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",786,Alto
90,3,Unidade da Federação,38,Reais,1521.46,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7109,"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",787,Normal
91,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7109,"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",788,Baixo
92,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7109,"PR6-3QP...7181 Prédio residencial, pilotis, 6 pavimentos tipo, sala, 3 quartos, circulação, 2 banheiros, copa-cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
93,3,Unidade da Federação,38,Reais,2477.13,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7110,"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
94,3,Unidade da Federação,38,Reais,1986.46,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7110,"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
95,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7110,"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
96,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7110,"PR8-2QP...2620 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
97,3,Unidade da Federação,38,Reais,2188.86,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7111,"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",786,Alto
98,3,Unidade da Federação,38,Reais,1760.26,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7111,"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",787,Normal
99,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7111,"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
100,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7111,"PR8-3QP...4266 Prédio residencial, pilotis, 8 pavimentos tipo, sala, 3 quartos, circulação, banheiro, lavabo, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
101,3,Unidade da Federação,38,Reais,2241.62,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7112,"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",786,Alto
102,3,Unidade da Federação,38,Reais,1808.39,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7112,"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",787,Normal
103,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7112,"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",788,Baixo
104,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7112,"PR8-3QP...3176 Prédio residencial, pilotis, 8 pavimentos tipo, 2 salas, 3 quartos, circulação, 2 banheiros, lavabo, copa-cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
105,3,Unidade da Federação,38,Reais,2549.27,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7113,"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",786,Alto
106,3,Unidade da Federação,38,Reais,2059.78,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7113,"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",787,Normal
107,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7113,"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",788,Baixo
108,3,Unidade da Federação,38,Reais,-,11,Rondônia,51,Custo de projeto m²,202511,novembro 2025,7113,"PR12-2QP..3597 Prédio residencial, pilotis, 12 pavimentos tipo, sala, 2 quartos, circulação, banheiro, cozinha, área de serviço, quarto e WC de empregada",789,Mínimo
