,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
12,1,Brasil,1722,Ponto percentual,47,1,Brasil,9153,"Variação absoluta em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
13,1,Brasil,1694,Nenhuma,Z,1,Brasil,9156,"Situação da Variação em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
14,1,Brasil,2,%,8.8,1,Brasil,9157,"Variação percentual em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
15,1,Brasil,1722,Ponto percentual,285,1,Brasil,9158,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
16,1,Brasil,1694,Nenhuma,Z,1,Brasil,9161,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
17,2,Grande Região,38,Reais,2715,1,Norte,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
18,2,Grande Região,2,%,1.9,1,Norte,5943,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
19,2,Grande Região,2,%,1.2,1,Norte,9162,"Variação percentual em relação ao trimestre anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
20,2,Grande Região,1722,Ponto percentual,31,1,Norte,9163,"Variação absoluta em relação ao trimestre anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
21,2,Grande Região,1694,Nenhuma,A,1,Norte,9166,"Situação da Variação em relação ao trimestre anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
22,2,Grande Região,2,%,3.5,1,Norte,9167,"Variação percentual em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
23,2,Grande Região,1722,Ponto percentual,92,1,Norte,9168,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
24,2,Grande Região,1694,Nenhuma,A,1,Norte,9171,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
25,2,Grande Região,38,Reais,2715,1,Norte,5931,"Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
26,2,Grande Região,2,%,1.9,1,Norte,5939,"Coeficiente de variação - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
27,2,Grande Região,2,%,1.8,1,Norte,9152,"Variação percentual em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
28,2,Grande Região,1722,Ponto percentual,49,1,Norte,9153,"Variação absoluta em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
29,2,Grande Região,1694,Nenhuma,A,1,Norte,9156,"Situação da Variação em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
30,2,Grande Região,2,%,8.9,1,Norte,9157,"Variação percentual em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
31,2,Grande Região,1722,Ponto percentual,223,1,Norte,9158,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
32,2,Grande Região,1694,Nenhuma,Z,1,Norte,9161,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
33,2,Grande Região,38,Reais,2447,2,Nordeste,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
34,2,Grande Região,2,%,1.7,2,Nordeste,5943,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
35,2,Grande Região,2,%,1.7,2,Nordeste,9162,"Variação percentual em relação ao trimestre anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
36,2,Grande Região,1722,Ponto percentual,41,2,Nordeste,9163,"Variação absoluta em relação ao trimestre anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
37,2,Grande Região,1694,Nenhuma,A,2,Nordeste,9166,"Situação da Variação em relação ao trimestre anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
38,2,Grande Região,2,%,5.3,2,Nordeste,9167,"Variação percentual em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
39,2,Grande Região,1722,Ponto percentual,122,2,Nordeste,9168,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
40,2,Grande Região,1694,Nenhuma,Z,2,Nordeste,9171,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
41,2,Grande Região,38,Reais,2444,2,Nordeste,5931,"Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
42,2,Grande Região,2,%,1.7,2,Nordeste,5939,"Coeficiente de variação - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
43,2,Grande Região,2,%,2.4,2,Nordeste,9152,"Variação percentual em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
44,2,Grande Região,1722,Ponto percentual,58,2,Nordeste,9153,"Variação absoluta em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
45,2,Grande Região,1694,Nenhuma,A,2,Nordeste,9156,"Situação da Variação em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
46,2,Grande Região,2,%,10.5,2,Nordeste,9157,"Variação percentual em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
47,2,Grande Região,1722,Ponto percentual,232,2,Nordeste,9158,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
48,2,Grande Região,1694,Nenhuma,Z,2,Nordeste,9161,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
49,2,Grande Região,38,Reais,3947,3,Sudeste,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
50,2,Grande Região,2,%,1.4,3,Sudeste,5943,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
51,2,Grande Região,2,%,-0.8,3,Sudeste,9162,"Variação percentual em relação ao trimestre anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
52,2,Grande Região,1722,Ponto percentual,-32,3,Sudeste,9163,"Variação absoluta em relação ao trimestre anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
53,2,Grande Região,1694,Nenhuma,A,3,Sudeste,9166,"Situação da Variação em relação ao trimestre anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
54,2,Grande Região,2,%,0.7,3,Sudeste,9167,"Variação percentual em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
55,2,Grande Região,1722,Ponto percentual,28,3,Sudeste,9168,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
56,2,Grande Região,1694,Nenhuma,A,3,Sudeste,9171,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
57,2,Grande Região,38,Reais,3936,3,Sudeste,5931,"Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
58,2,Grande Região,2,%,1.4,3,Sudeste,5939,"Coeficiente de variação - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
59,2,Grande Região,2,%,0.0,3,Sudeste,9152,"Variação percentual em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
60,2,Grande Região,1722,Ponto percentual,-2,3,Sudeste,9153,"Variação absoluta em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
61,2,Grande Região,1694,Nenhuma,A,3,Sudeste,9156,"Situação da Variação em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
62,2,Grande Região,2,%,6.2,3,Sudeste,9157,"Variação percentual em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
63,2,Grande Região,1722,Ponto percentual,230,3,Sudeste,9158,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
64,2,Grande Região,1694,Nenhuma,Z,3,Sudeste,9161,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
65,2,Grande Região,38,Reais,4035,4,Sul,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
66,2,Grande Região,2,%,1.4,4,Sul,5943,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
67,2,Grande Região,2,%,2.0,4,Sul,9162,"Variação percentual em relação ao trimestre anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
68,2,Grande Região,1722,Ponto percentual,78,4,Sul,9163,"Variação absoluta em relação ao trimestre anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
69,2,Grande Região,1694,Nenhuma,A,4,Sul,9166,"Situação da Variação em relação ao trimestre anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
70,2,Grande Região,2,%,8.0,4,Sul,9167,"Variação percentual em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
71,2,Grande Região,1722,Ponto percentual,298,4,Sul,9168,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
72,2,Grande Região,1694,Nenhuma,Z,4,Sul,9171,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
73,2,Grande Região,38,Reais,4027,4,Sul,5931,"Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
74,2,Grande Região,2,%,1.4,4,Sul,5939,"Coeficiente de variação - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
75,2,Grande Região,2,%,2.6,4,Sul,9152,"Variação percentual em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
76,2,Grande Região,1722,Ponto percentual,102,4,Sul,9153,"Variação absoluta em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
77,2,Grande Região,1694,Nenhuma,Z,4,Sul,9156,"Situação da Variação em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
78,2,Grande Região,2,%,13.3,4,Sul,9157,"Variação percentual em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
79,2,Grande Região,1722,Ponto percentual,474,4,Sul,9158,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
80,2,Grande Região,1694,Nenhuma,Z,4,Sul,9161,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
81,2,Grande Região,38,Reais,4124,5,Centro-Oeste,5935,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
82,2,Grande Região,2,%,2.3,5,Centro-Oeste,5943,"Coeficiente de variação - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
83,2,Grande Região,2,%,5.0,5,Centro-Oeste,9162,"Variação percentual em relação ao trimestre anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
84,2,Grande Região,1722,Ponto percentual,196,5,Centro-Oeste,9163,"Variação absoluta em relação ao trimestre anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
85,2,Grande Região,1694,Nenhuma,Z,5,Centro-Oeste,9166,"Situação da Variação em relação ao trimestre anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
86,2,Grande Região,2,%,6.5,5,Centro-Oeste,9167,"Variação percentual em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
87,2,Grande Região,1722,Ponto percentual,251,5,Centro-Oeste,9168,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
88,2,Grande Região,1694,Nenhuma,Z,5,Centro-Oeste,9171,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
89,2,Grande Região,38,Reais,4120,5,Centro-Oeste,5931,"Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
90,2,Grande Região,2,%,2.3,5,Centro-Oeste,5939,"Coeficiente de variação - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
91,2,Grande Região,2,%,5.4,5,Centro-Oeste,9152,"Variação percentual em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
92,2,Grande Região,1722,Ponto percentual,211,5,Centro-Oeste,9153,"Variação absoluta em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
93,2,Grande Região,1694,Nenhuma,Z,5,Centro-Oeste,9156,"Situação da Variação em relação ao trimestre anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
94,2,Grande Região,2,%,11.8,5,Centro-Oeste,9157,"Variação percentual em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
95,2,Grande Região,1722,Ponto percentual,436,5,Centro-Oeste,9158,"Variação absoluta em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
96,2,Grande Região,1694,Nenhuma,Z,5,Centro-Oeste,9161,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Rendimento médio mensal nominal das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, efetivamente recebido em todos os trabalhos",202503,3º trimestre 2025
97,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre
