,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
13,2,Grande Região,2,%,50.3,2,Nordeste,8463,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,202503,3º trimestre 2025
14,2,Grande Região,2,%,0.7,2,Nordeste,8464,Coeficiente de variação - Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,202503,3º trimestre 2025
15,2,Grande Região,1722,Ponto percentual,-0.1,2,Nordeste,9352,"Variação em relação ao trimestre anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
16,2,Grande Região,1694,Nenhuma,A,2,Nordeste,9122,"Situação da Variação em relação ao trimestre anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
17,2,Grande Região,1722,Ponto percentual,1.3,2,Nordeste,9355,"Variação em relação ao mesmo trimestre do ano anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
18,2,Grande Região,1694,Nenhuma,Z,2,Nordeste,9123,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
19,2,Grande Região,2,%,71.8,3,Sudeste,8463,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,202503,3º trimestre 2025
20,2,Grande Região,2,%,0.4,3,Sudeste,8464,Coeficiente de variação - Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,202503,3º trimestre 2025
21,2,Grande Região,1722,Ponto percentual,0.4,3,Sudeste,9352,"Variação em relação ao trimestre anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
22,2,Grande Região,1694,Nenhuma,A,3,Sudeste,9122,"Situação da Variação em relação ao trimestre anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
23,2,Grande Região,1722,Ponto percentual,0.7,3,Sudeste,9355,"Variação em relação ao mesmo trimestre do ano anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
24,2,Grande Região,1694,Nenhuma,A,3,Sudeste,9123,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
25,2,Grande Região,2,%,78.5,4,Sul,8463,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,202503,3º trimestre 2025
26,2,Grande Região,2,%,0.4,4,Sul,8464,Coeficiente de variação - Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,202503,3º trimestre 2025
27,2,Grande Região,1722,Ponto percentual,0.8,4,Sul,9352,"Variação em relação ao trimestre anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
28,2,Grande Região,1694,Nenhuma,Z,4,Sul,9122,"Situação da Variação em relação ao trimestre anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
29,2,Grande Região,1722,Ponto percentual,1.0,4,Sul,9355,"Variação em relação ao mesmo trimestre do ano anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
30,2,Grande Região,1694,Nenhuma,Z,4,Sul,9123,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
31,2,Grande Região,2,%,70.1,5,Centro-Oeste,8463,Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,202503,3º trimestre 2025
32,2,Grande Região,2,%,0.7,5,Centro-Oeste,8464,Coeficiente de variação - Percentual de pessoas contribuintes de instituto de previdência em qualquer trabalho na população de 14 anos ou mais de idade ocupada na semana de referência,202503,3º trimestre 2025
33,2,Grande Região,1722,Ponto percentual,1.3,5,Centro-Oeste,9352,"Variação em relação ao trimestre anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
34,2,Grande Região,1694,Nenhuma,Z,5,Centro-Oeste,9122,"Situação da Variação em relação ao trimestre anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
35,2,Grande Região,1722,Ponto percentual,1.6,5,Centro-Oeste,9355,"Variação em relação ao mesmo trimestre do ano anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
36,2,Grande Região,1694,Nenhuma,Z,5,Centro-Oeste,9123,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Percentual de pessoas contribuintes de instituto de previdência, na população de 14 anos ou mais de idade, ocupada na semana de referência",202503,3º trimestre 2025
37,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre
