,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
23,2,Grande Região,1722,Ponto percentual,-0.5,3,Sudeste,9883,"Variação em relação ao mesmo trimestre do ano anterior - Taxa de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
24,2,Grande Região,1694,Nenhuma,Z,3,Sudeste,9886,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Taxa de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
25,2,Grande Região,2,%,2.2,4,Sul,9819,"Taxa de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
26,2,Grande Região,2,%,4.9,4,Sul,9820,"Coeficiente de variação - Taxa de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
27,2,Grande Região,1722,Ponto percentual,-0.4,4,Sul,9879,"Variação em relação ao trimestre anterior - Taxa de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
28,2,Grande Região,1694,Nenhuma,Z,4,Sul,9882,"Situação da Variação em relação ao trimestre anterior - Taxa de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
29,2,Grande Região,1722,Ponto percentual,-0.4,4,Sul,9883,"Variação em relação ao mesmo trimestre do ano anterior - Taxa de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
30,2,Grande Região,1694,Nenhuma,Z,4,Sul,9886,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Taxa de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
31,2,Grande Região,2,%,2.5,5,Centro-Oeste,9819,"Taxa de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
32,2,Grande Região,2,%,5.6,5,Centro-Oeste,9820,"Coeficiente de variação - Taxa de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
33,2,Grande Região,1722,Ponto percentual,0.0,5,Centro-Oeste,9879,"Variação em relação ao trimestre anterior - Taxa de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
34,2,Grande Região,1694,Nenhuma,A,5,Centro-Oeste,9882,"Situação da Variação em relação ao trimestre anterior - Taxa de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
35,2,Grande Região,1722,Ponto percentual,-0.8,5,Centro-Oeste,9883,"Variação em relação ao mesmo trimestre do ano anterior - Taxa de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
36,2,Grande Região,1694,Nenhuma,Z,5,Centro-Oeste,9886,"Situação da Variação em relação ao mesmo trimestre do ano anterior - Taxa de subocupação por insuficiência de horas trabalhadas, na semana de referência, das pessoas de 14 anos ou mais de idade",202503,3º trimestre 2025
37,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre
